0.160526,0.26087,0.496732,0.548387,0.152174,0.334483,0.28481,0.653846,0.29653,0.129693,0.393162,0.558491,0.286733,0.02
0.373684,0.452569,0.614379,0.83871,0.293478,0.317241,0.050633,0.942308,0.230284,0.530717,0.111111,0.173585,0.429387,0.03
0.468421,0.310277,0.457516,0.677419,0.304348,0.058621,0.158228,0.25,0.132492,0.377133,0.102564,0.033962,0.201141,0.03
0.578947,0.505929,0.379085,0.38172,0.304348,0.282759,0.103376,0.903846,0.460568,0.788396,0.017094,0.090566,0.283167,0.03
0.697368,0.215415,0.431373,0.311828,0.369565,0.496552,0.495781,0.538462,0.492114,0.21843,0.589744,0.603774,0.507846,0.01
0.110526,0.328063,0.470588,0.462366,0.282609,0.662069,0.516878,0.346154,0.44795,0.168089,0.222222,0.8,0.247504,0.02
0.313158,0.108696,0.156863,0.408602,0.23913,0.475862,0.35865,0.480769,0.526814,0.12116,0.273504,0.660377,0.024251,0.02
0.507895,0.535573,0.424837,0.38172,0.391304,0.141379,0.075949,0.5,0.167192,0.341297,0.119658,0.181132,0.283167,0.03
0.671053,0.363636,0.647059,0.704301,0.380435,0.196552,0.105485,0.480769,0.356467,0.629693,0.17094,0.2,0.336662,0.03
0.365789,0.357708,0.372549,0.569892,0.217391,0.241379,0.316456,1,0.318612,0.12116,0.273504,0.766038,0.026391,0.02
0.560526,0.320158,0.633987,0.387097,0.336957,0.627586,0.611814,0.307692,0.757098,0.375427,0.418803,0.716981,0.646933,0.01
0.655263,0.480237,0.666667,0.650538,0.293478,0.196552,0.037975,0.692308,0.044164,0.261945,0.299145,0.298113,0.172611,0.03
0.723684,0.399209,0.392157,0.569892,0.217391,0.127586,0.07173,0.519231,0.195584,0.708191,0.136752,0.154717,0.240371,0.03
0.307895,0.452569,0.405229,0.408602,0.282609,0.093103,0.031646,0.5,0.100946,0.360068,0.102564,0.211321,0.165478,0.03
0.813158,0.146245,0.405229,0.290323,0.271739,0.42069,0.440928,0.230769,0.365931,0.317406,0.538462,0.584906,0.714693,0.01
0.607895,0.039526,0.431373,0.301075,0.434783,0.534483,0.202532,0.788462,0.003155,0.161263,0.410256,0.249057,0.336662,0.02
0.710526,0.150198,0.653595,0.596774,0.336957,0.696552,0.613924,0.288462,0.621451,0.377133,0.555556,0.543396,0.71826,0.01
0.531579,0.195652,0.222222,0.053763,0.23913,0.6,0.618143,0.057692,0.788644,0.505119,0.495726,0.618868,0.621969,0.01
0.652632,0.209486,0.620915,0.408602,0.434783,0.472414,0.462025,0.288462,0.356467,0.249147,0.478632,0.603774,0.582739,0.01
0.715789,0.195652,0.464052,0.247312,0.206522,0.558621,0.510549,0.288462,0.44164,0.368601,0.521368,0.615094,0.743224,0.01
0.623684,0.626482,0.509804,0.623656,0.347826,0.282759,0.086498,0.557692,0.315457,0.513652,0.136752,0.109434,0.336662,0.03
0.439474,0.555336,0.431373,0.543011,0.391304,0.248276,0.181435,0.057692,0.135647,0.317406,0.205128,0.007547,0.229672,0.03
0.221053,0.705534,0.45098,0.516129,0.130435,0.648276,0.567511,0.134615,0.788644,0.129693,0.179487,0.89434,0.072753,0.02
0.839474,0.642292,0.529412,0.096774,0.630435,0.696552,0.56962,0.115385,0.526814,0.325939,0.299145,0.85283,0.343795,0.01
0.310526,0.088933,0.03268,0.290323,0.880435,0.3,0.198312,0,0.659306,0.133959,0.632479,0.679245,0.313837,0.02
0.765789,0.195652,0.372549,0.322581,0.413043,0.655172,0.675105,0.346154,0.526814,0.650171,0.495726,0.690566,0.700428,0.01
0.665789,0.195652,0.496732,0.489247,0.5,0.682759,0.514768,0.115385,0.643533,0.424061,0.376068,0.664151,0.600571,0.01
0.165789,0.225296,0.143791,0.247312,0.293478,0.217241,0.259494,0.384615,0.233438,0.215017,0.589744,0.328302,0.10699,0.02
0.786842,0.185771,0.333333,0.247312,0.282609,0.575862,0.419831,0.230769,0.495268,0.291809,0.42735,0.875472,0.539943,0.01
0.207895,0.193676,0.117647,0.435484,0.173913,0.524138,0.274262,0.442308,0.318612,0.066553,0.34188,0.441509,0.097718,0.02
0.321053,0.786561,0.54902,0.516129,0.206522,0.137931,0.027426,0.75,0.123028,0.219283,0.179487,0,0.315264,0.03
0.213158,0.029644,0.575163,0.354839,0.26087,0.42069,0.394515,0.153846,0.611987,0.151024,0.213675,0.683019,0.172611,0.02
0.531579,0.203557,0.261438,0.301075,0.402174,0.696552,0.561181,0.269231,0.511041,0.320819,0.290598,0.784906,0.432953,0.01
0.342105,0.049407,0.163399,0.182796,0.717391,0.317241,0.318565,0.403846,0.741325,0.180887,0.444444,0.392453,0.336662,0.02
0.710526,0.715415,0.366013,0.596774,0.195652,0.103448,0.027426,0.730769,0.233438,0.455631,0.205128,0.181132,0.172611,0.03
0.531579,0.258893,0.993464,0.731183,0.586957,0.568966,0.493671,0.634615,0.476341,0.196246,0.504274,0.728302,0.393723,0.01
0.394737,0.942688,0.614379,0.731183,0.282609,0.27931,0.054852,0.942308,0.217666,0.317406,0.239316,0.158491,0.169044,0.03
0.436842,0.156126,0.366013,0.5,0.108696,0.137931,0.236287,0.846154,0.381703,0.151024,0.358974,0.298113,0.154779,0.02
0.594737,0.243083,0.640523,0.290323,0.347826,0.696552,0.609705,0.326923,0.394322,0.40273,0.452991,0.592453,0.707561,0.01
0.344737,0.337945,0.496732,0.516129,0.304348,0.544828,0.373418,0.384615,0.283912,0.129693,0.222222,0.796226,0.114123,0.02
0.192105,0.383399,0.797386,0.462366,0.358696,0.265517,0.35654,0.884615,0.201893,0.215017,0.589744,0.464151,0.234665,0.02
0.681579,0.832016,0.424837,0.462366,0.23913,0.351724,0.097046,0.634615,0.192429,0.266212,0.316239,0.29434,0.194009,0.03
0.255263,0.035573,0.196078,0.408602,0.173913,0.496552,0.405063,0.307692,0.321767,0.104096,0.717949,0.698113,0,0.02
0.444737,0.211462,0.326797,0.397849,0.173913,0.42069,0.462025,0.230769,0.429022,0.223549,0.529915,0.70566,0.310984,0.02
0.705263,0.970356,0.490196,0.489247,0.271739,0.241379,0.056962,0.730769,0.205047,0.547782,0.08547,0.177358,0.329529,0.03
0.871053,0.185771,0.653595,0.731183,0.304348,0.627586,0.204641,0.75,0.722397,1,0.025641,0.260377,0.272468,0.03
0.265789,0.703557,0.444444,0.569892,0.108696,0.386207,0.297468,0.538462,0.29653,0.112628,0.213675,0.490566,0.215407,0.02
0.860526,0.233202,0.666667,0.462366,0.543478,0.627586,0.590717,0.365385,0.492114,0.419795,0.452991,0.520755,0.714693,0.01
0.597368,0.193676,0.287582,0.301075,0.26087,0.489655,0.390295,0.25,0.29653,0.227816,0.410256,0.566038,0.71826,0.01
0.842105,0.1917,0.477124,0.225806,0.619565,0.627586,0.57384,0.269231,0.59306,0.372014,0.42735,1,0.561341,0.01
0.526316,0.031621,0.006536,0.247312,0.173913,0.334483,0.35654,0.192308,0.33123,0.283276,0.555556,0.456604,0.081312,0.02
0.155263,0.247036,0.379085,0.354839,0.304348,0.703448,0.405063,0.057692,0.29653,0.168089,0.529915,0.637736,0.047789,0.02
0,0.152174,0.326797,0.543011,0.163043,0.510345,0.386076,0.730769,0.504732,0.052901,1,0.603774,0.092011,0.02
0.734211,0.199605,0.470588,0.139785,0.445652,1,0.7173,0.346154,0.460568,0.492321,0.401709,0.750943,0.650499,0.01
0.331579,0.413043,0.339869,0.354839,0.195652,0.506897,0.402954,0.211538,0.498423,0.074232,0.521368,0.766038,0.008559,0.02
0.644737,0.211462,0.464052,0.489247,0.326087,0.593103,0.556962,0.230769,0.457413,0.325939,0.42735,0.830189,0.457917,0.01
0.636842,0.58498,0.588235,0.623656,0.445652,0.248276,0.122363,0.557692,0.33123,0.802048,0.264957,0.109434,0.297432,0.03
0.592105,0.177866,0.745098,0.22043,0.434783,0.558621,0.493671,0.384615,0.299685,0.283276,0.470085,0.569811,0.429387,0.01
0.342105,0.071146,0.379085,0.247312,0.336957,0.368966,0.158228,0.942308,0,0.169795,0.606838,0.150943,0.286733,0.02
0.547368,0.05336,0,0.193548,0.086957,0.689655,0.599156,0.230769,0.589905,0.343003,0.495726,0.720755,0.159772,0.02
0.413158,0.339921,0.326797,0.38172,0.26087,0.22069,0.067511,0.942308,0.167192,0.496587,0.162393,0.116981,0.297432,0.03
0.718421,0.156126,0.653595,0.435484,0.673913,0.67931,0.506329,0.692308,0.29653,0.351536,0.606838,0.65283,0.682596,0.01
0.589474,0.699605,0.366013,0.462366,0.543478,0.210345,0.07384,0.557692,0.29653,0.761092,0.042735,0.109434,0.39729,0.03
0.352632,0.077075,0.300654,0.408602,0.184783,0.868966,0.582278,0.096154,0.460568,0.270478,0.581197,0.603774,0.101284,0.02
0.413158,0.118577,0.130719,0.38172,0.195652,0.162069,0.21519,0.288462,0.29653,0.099829,0.42735,0.566038,0.202568,0.02
0.686842,0.466403,0.562092,0.204301,0.5,0.593103,0.567511,0.057692,0.394322,0.325939,0.358974,0.788679,0.404422,0.01
0.836842,0.652174,0.48366,0.403226,0.445652,0.644828,0.487342,0.307692,0.264984,0.337884,0.282051,0.777358,0.57204,0.01
0.736842,0.164032,0.601307,0.462366,0.48913,0.67931,0.64557,0.5,0.413249,0.453925,0.504274,0.490566,0.607703,0.01
0.539474,0.624506,0.431373,0.543011,0.467391,0.148276,0.221519,0.384615,0.230284,0.692833,0.025641,0.022642,0.194009,0.03
0.255263,0.152174,0.470588,0.569892,0.173913,0.162069,0.191983,0.692308,0.384858,0.197952,0.435897,0.520755,0.122682,0.02
0.531579,1,0.281046,0.543011,0.173913,0.565517,0.487342,0.307692,0.504732,0.112628,0.162393,0.690566,0.072753,0.02
0.621053,0.203557,0.601307,0.252688,0.25,0.644828,0.548523,0.384615,0.328076,0.300341,0.324786,0.735849,0.654066,0.01
